id,schedule_id,display_name,munic_id,name_aliases_id
lprdshk,eskm10o,luiperdshoek,lsmtsld,
mgkbjn,eskm10o,magukubjane,lsmtsld,
mlskp,eskm10o,maleoskop,lsmtsld,
mnyng,eskm10o,manyanga,lsmtsld,
gcl-c5f,eskm10o,mareleng,lsmtsld,
maroela,eskm10o,maroela,lsmtsld,
mathula,eskm10o,mathula,lsmtsld,
mnstrls,eskm10o,monsterlus,lsmtsld,
mtsg,eskm10o,mooiuitsig,lsmtsld,
mrwnng,eskm10o,morwaneng,lsmtsld,
msssdl,eskm10o,mossiesdal,lsmtsld,
mttm,eskm10o,motetema,lsmtsld,
mpdll,eskm10o,mpudulle,lsmtsld,
pww-wtj,eskm10o,nelsrust,lsmtsld,
ncltn,eskm10o,nicolton,lsmtsld,
nkdmng,eskm10o,nkadimeng,lsmtsld,
nkosini,eskm10o,nkosini,lsmtsld,
oudag,eskm10o,oudag,lsmtsld,
dstd,eskm10o,oude-stad,lsmtsld,
azu-5qh,eskm10o,paardekloof,lsmtsld,
1cr-c9j,eskm10o,petra,lsmtsld,
prssfnt,eskm10o,prosesfontein,lsmtsld,
rmgwrn,eskm10o,ramogwerane,lsmtsld,
xcp-pry,eskm10o,rhenosterhoek,lsmtsld,
zao-l82,eskm10o,rietfontein,lsmtsld,
a1w-gtf,eskm10o,roodepoort,lsmtsld,
0ei-6fh,eskm10o,roodewal,lsmtsld,
rkrl,eskm10o,rooikraal,lsmtsld,
wkd-eu3,eskm10o,rooiwal,lsmtsld,
rssnkl,eskm10o,roossenekal,lsmtsld,
uev-61h,eskm10o,rushof,lsmtsld,
rysveld,eskm10o,rysveld,lsmtsld,
ryverby,eskm10o,ryverby,lsmtsld,
shlkwn,eskm10o,sehlakwane,lsmtsld,
sephaku,eskm10o,sephaku,lsmtsld,
stlprtd,eskm10o,steelpoortdraai,lsmtsld,
stynsdr,eskm10o,steynsdrift,lsmtsld,
cfr-izx,eskm10o,sukses,lsmtsld,
49q-m2b,eskm10o,swartkop,lsmtsld,
pos-8hg,eskm10o,syferfontein,lsmtsld,
h48-zjm,eskm10o,tafelkop,lsmtsld,
talane,eskm10o,talane,lsmtsld,
thblbt,eskm10o,thabaleboto,lsmtsld,
s36-zn6,eskm10o,tigerhoek,lsmtsld,
tntlds,eskm10o,tonteldoos,lsmtsld,
k3l-lxy,eskm10o,uitkyk,lsmtsld,
w6f-pns,eskm10o,uitspanning-b,lsmtsld,
is7-ub3,eskm10o,vaalfontein,lsmtsld,
a0o-13p,eskm10o,vergelegen,lsmtsld,
j5d-2af,eskm10o,vlaknek,lsmtsld,
vlgkrl,eskm10o,vlugkraal,lsmtsld,
gho-cic,eskm10o,waterkloof,lsmtsld,
wlgvll,eskm10o,welgevalle,lsmtsld,
zmf-f4w,eskm10o,welverdiend,lsmtsld,
qxo-jjw,eskm10o,wintershoek,lsmtsld,
0i3-g6h,eskm10o,zeekoegat,lsmtsld,
k3k-xb8,eskm10o,avant,phrmmgl,
daeraad,eskm10o,daeraad,phrmmgl,
cxu-fzx,eskm10o,elandsdrif,phrmmgl,
zix-k7l,eskm10o,elandskraal,phrmmgl,
ep7-uq3,eskm10o,elandslaagte,phrmmgl,
11b-qit,eskm10o,elim,phrmmgl,
kv3-pni,eskm10o,flora,phrmmgl,
l9d-54n,eskm10o,freudenhoff,phrmmgl,
gmkhrnk,eskm10o,ga-makharankana,phrmmgl,
gmmpr,eskm10o,ga-mampuru,phrmmgl,
gammela,eskm10o,ga-mmela,phrmmgl,
e3v-3k4,eskm10o,goedgedacht,phrmmgl,
qtx-sbc,eskm10o,goeiehoop,phrmmgl,
gora,eskm10o,gora,phrmmgl,
grsbnk,eskm10o,gruisbank,phrmmgl,
hrfrd,eskm10o,hereford,phrmmgl,
hnlpn,eskm10o,hinlopen,phrmmgl,
ded-pfx,eskm10o,kameelkop,phrmmgl,
kpptyt,eskm10o,kappityt,phrmmgl,
6hs-jk5,eskm10o,kleinbegin,phrmmgl,
rzn-h9z,eskm10o,kleinklipput,phrmmgl,
klnklps,eskm10o,kleinklipspruit,phrmmgl,
nvt-zxi,eskm10o,kromdraai,phrmmgl,
jf3-f30,eskm10o,leeufontein,phrmmgl,
l08-tvu,eskm10o,legolaneng,phrmmgl,
ct9-96j,eskm10o,luckau,phrmmgl,
1qm-w19,eskm10o,m(redou,phrmmgl,
mbntwn,eskm10o,mabintwane,phrmmgl,
mabitsi,eskm10o,mabitsi,phrmmgl,
madiilo,eskm10o,madiilo,phrmmgl,
mkhts,eskm10o,makhutso,phrmmgl,
mmphkg,eskm10o,mamphokgo,phrmmgl,
mnpsn,eskm10o,manapsane,phrmmgl,
mntlwnn,eskm10o,manotolwaneng,phrmmgl,
mrblhll,eskm10o,marble-hall,phrmmgl,
mthkthl,eskm10o,mathukuthela,phrmmgl,
mmtwnng,eskm10o,mmotwaneng,phrmmgl,
mgltsn,eskm10o,mogalatsana,phrmmgl,
mgnyk,eskm10o,moganyaka,phrmmgl,
mhlts,eskm10o,mohlotsi,phrmmgl,
lc9-3ey,eskm10o,mooiuitsig,phrmmgl,
moomane,eskm10o,moomane,phrmmgl,
ngwlmng,eskm10o,ngwalemong,phrmmgl,
prdnzk,eskm10o,paardenzoek,phrmmgl,
prds,eskm10o,paradise,phrmmgl,
phtwn,eskm10o,phetwana,phrmmgl,
puleng,eskm10o,puleng,phrmmgl,
zxz-frn,eskm10o,rondawel,phrmmgl,
vb6-cfk,eskm10o,roodewal,phrmmgl,
qee-qj9,eskm10o,rooibok,phrmmgl,
rbkkp,eskm10o,rooibokkop,phrmmgl,
slslt,eskm10o,saliesloot,phrmmgl,
srtng,eskm10o,seriteng,phrmmgl,
skrprb,eskm10o,skerp-arabie,phrmmgl,
ji5-bh9,eskm10o,slagboom,phrmmgl,
etp-zjs,eskm10o,swartkop,phrmmgl,
tmbtbm,eskm10o,tambotieboom,phrmmgl,
ttskrl,eskm10o,toitskraal,phrmmgl,
tmpslk,eskm10o,tompi-seleka,phrmmgl,
tsmnyn,eskm10o,tsimanyane,phrmmgl,
yskrl,eskm10o,uyskraal,phrmmgl,
c90-0ms,eskm10o,vaalfontein,phrmmgl,
1o1-rqt,eskm10o,vooruitsig,phrmmgl,
8ss-snw,eskm10o,welgelegen,phrmmgl,
492-z0u,eskm10o,wolwekraal,phrmmgl,
hrh-pql,eskm10o,de-hoop,ftkgmtb,
dan,eskm10o,dan,grtrtzn,
gmgby,eskm10o,ga-mogoboya,grtrtzn,
grkm,eskm10o,ga-rakoma,grtrtzn,
jlsbrg,eskm10o,julesburg,grtrtzn,
kxpln,eskm10o,ka-xipalana,grtrtzn,
khjwn,eskm10o,khujwana,grtrtzn,
lnyny,eskm10o,lenyenye,grtrtzn,
letaba,eskm10o,letaba,grtrtzn,
maake,eskm10o,maake,grtrtzn,
mgby,eskm10o,magoboya,grtrtzn,
mkhwbdn,eskm10o,makhwibidung,grtrtzn,
mshlwn,eskm10o,mashilwane,grtrtzn,
mgpng,eskm10o,mogapeng,grtrtzn,
mgbyslc,eskm10o,mogoboya's-location,grtrtzn,
moime,eskm10o,moime,grtrtzn,
mkglbth,eskm10o,mokgolobotho,grtrtzn,
mkmts,eskm10o,mokomotsie,grtrtzn,
kcu-pwn,eskm10o,nkowankowa,grtrtzn,
pharare,eskm10o,pharare,grtrtzn,
rmlm,eskm10o,ramalema,grtrtzn,
ritakop,eskm10o,ritakop,grtrtzn,
serare,eskm10o,serare,grtrtzn,
shlvnms,eskm10o,shiluvane-mission,grtrtzn,
727-zcp,eskm10o,strydfontein,grtrtzn,
mkr-3j7,eskm10o,eenzaam,mkhdthm,
s2e-7nt,eskm10o,gamadiba,mkhdthm,
ue9-toh,eskm10o,gamaepa,mkhdthm,
qxv-ay6,eskm10o,ga-malaka,mkhdthm,
gmmpn,eskm10o,ga-mampane,mkhdthm,
gmnynyn,eskm10o,ga-manyanyane,mkhdthm,
eh6-s8t,eskm10o,ga-phetla,mkhdthm,
kome,eskm10o,kome,mkhdthm,
kopjeng,eskm10o,kopjeng,mkhdthm,
05i-hl5,eskm10o,lehlakong,mkhdthm,
msd-yzo,eskm10o,mabintwane,mkhdthm,
mgnng,eskm10o,maganeng,mkhdthm,
mkhtsh,eskm10o,makhutsho,mkhdthm,
msntng,eskm10o,masanteng,mkhdthm,
msrm,eskm10o,maserumo,mkhdthm,
mthps,eskm10o,mathapisa,mkhdthm,
y3b-xzf,eskm10o,matlakatle,mkhdthm,
wlg-xix,eskm10o,mogaladi,mkhdthm,
mhlrkm,eskm10o,mohlarekoma,mkhdthm,
9jv-uh0,eskm10o,moomane,mkhdthm,
d1l-uyp,eskm10o,morwaneng,mkhdthm,
mtsphr,eskm10o,motsiphiri,mkhdthm,
5j3-e3b,eskm10o,mphofotse,mkhdthm,
a96-dd1,eskm10o,mpudulle,mkhdthm,
ngwrts,eskm10o,ngwaritsi,mkhdthm,
ptntswn,eskm10o,patantswane,mkhdthm,
phtmtsn,eskm10o,phatametsane,mkhdthm,
2ic-ezv,eskm10o,phokwane,mkhdthm,
smhlkl,eskm10o,semahlakole,mkhdthm,
sephoto,eskm10o,sephoto,mkhdthm,
js3-4at,eskm10o,serageng,mkhdthm,
tktk,eskm10o,takataka,mkhdthm,
hs7-g8h,eskm10o,thoto,mkhdthm,
tlame,eskm10o,tlame,mkhdthm,
qij-wal,eskm10o,uitkyk,mkhdthm,
2fv-83k,eskm10o,woodgarth_a,mkhdthm,
almaa,eskm11e,alma-a,mtjhbng,
anas,eskm11e,anas,mtjhbng,
qnh-cpm,eskm11e,blydskap-b,mtjhbng,
kz1-9ju,eskm11e,bospan,mtjhbng,
cl9-58q,eskm11e,de-rust-a,mtjhbng,
akv-vrr,eskm11e,doornhoek,mtjhbng,
yuo-lul,eskm11e,eensaam,mtjhbng,
350-ujn,eskm11e,eensgevonden,mtjhbng,
50n-aox,eskm11e,enterprise,mtjhbng,
en6-tor,eskm11e,granville-a,mtjhbng,
5o9-75y,eskm11e,grootpan,mtjhbng,
jx0-469,eskm11e,harmonie,mtjhbng,
77r-xkq,eskm11e,helderwater,mtjhbng,
aiy-nez,eskm11e,homestead,mtjhbng,
klnkppl,eskm11e,klein-koppie-alleen,mtjhbng,
kmmndnt,eskm11e,kommandantspan,mtjhbng,
k0j-blj,eskm11e,kromkuil,mtjhbng,
y2y-c83,eskm11e,langkuil-a,mtjhbng,
mtskppy,eskm11e,maatskappy,mtjhbng,
p3f-xvs,eskm11e,middelpunt,mtjhbng,
mdrngs,eskm11e,mooidorings,mtjhbng,
314-ov1,eskm11e,mooivlakte,mtjhbng,
mrgnrst,eskm11e,morgenrust,mtjhbng,
newhope,eskm11e,new-hope,mtjhbng,
nwjrslm,eskm11e,new-jerusalem,mtjhbng,
bgh-kw1,eskm11e,nooitgedacht-b,mtjhbng,
l0x-gvc,eskm11e,ongegund,mtjhbng,
ppnhmrp,eskm11e,oppenheimer-park,mtjhbng,
hjo-ovz,eskm11e,orange-grove,mtjhbng,
j1u-gk5,eskm11e,oranje,mtjhbng,
plmtklb,eskm11e,palmietkuil-b,mtjhbng,
2ac-ld3,eskm11e,petra,mtjhbng,
rehola,eskm11e,rehola,mtjhbng,
ndp-tye,eskm11e,riebeeckstad-a,mtjhbng,
sktlnd,eskm11e,skotland,mtjhbng,
sktlndn,eskm11e,skotland-noord,mtjhbng,
tpl-325,eskm11e,stillewoning-a,mtjhbng,
thabong,eskm11e,thabong,mtjhbng,
thbng,eskm11e,thabong-a,mtjhbng,
jzb-d8e,eskm11e,uitkyk-b,mtjhbng,
ol8-n64,eskm11e,vergenoeg,mtjhbng,
wndpmp,eskm11e,windpomp-a,mtjhbng,
bdwrthp,eskm11e,bedworth-park,mtsmhl,
brthshf,eskm11e,bertha-shaft-village,mtsmhl,
smb-4s4,eskm11e,die-wilgers,mtsmhl,
m4m-kcg,eskm11e,frischgewaagd-a,mtsmhl,
1ds-075,eskm11e,groenpunt-a,mtsmhl,
hntrvll,eskm11e,hunterville,mtsmhl,
vlbnkc,eskm11e,vaalbank-c,mtsmhl,
7z3-inm,eskm11e,vergenoeg,mtsmhl,
vljnsdr,eskm11e,viljoensdrif,mtsmhl,
2em-9jz,eskm11e,drieziek-ext-1,jhnnsbr,
drzkxt2,eskm11e,drieziek-ext-2,jhnnsbr,
drzkxt6,eskm11e,drieziek-ext-6,jhnnsbr,
drzkxt7,eskm11e,drieziek-ext-7,jhnnsbr,
drzkprp,eskm11e,drieziek-proper,jhnnsbr,
lksdxt3,eskm11e,lakeside-ext-3,jhnnsbr,
rngfrm,eskm11e,orange-farm,jhnnsbr,
0pe-82v,eskm11e,orange-farm-ext-1,jhnnsbr,
4je-fcg,eskm11e,orange-farm-ext-3,jhnnsbr,
moy-kgg,eskm11e,orange-farm-ext-4,jhnnsbr,
urh-wqa,eskm11e,orange-farm-ext-6,jhnnsbr,
pv0-wfv,eskm11e,orange-farm-ext-7-west,jhnnsbr,
7ks-qun,eskm11e,stretford-ext-10,jhnnsbr,
876-sr4,eskm11e,stretford-ext-2,jhnnsbr,
99u-ezz,eskm11e,stretford-ext-3,jhnnsbr,
njm-8ax,eskm11e,stretford-ext-4,jhnnsbr,
2f1-d4o,eskm11e,stretford-ext-5,jhnnsbr,
gcs-gys,eskm11e,stretford-ext-6,jhnnsbr,
929-ffk,eskm11e,stretford-ext-7,jhnnsbr,
uv0-sh9,eskm11e,stretford-ext-8,jhnnsbr,
8hy-s4m,eskm11e,stretford-ext-9,jhnnsbr,
kudubed,eskm11e,kudube-d,tshwane,
4iw-6ih,eskm11e,kudube-unit-11,tshwane,
5pj-mrd,eskm11e,kudube-unit-2,tshwane,
kdbnt6,eskm11e,kudube-unit-6,tshwane,
v65-0du,eskm11e,kudube-unit-7,tshwane,
1rd-8fe,eskm11e,sekampaneng,tshwane,
bksbrgs,eskm11e,boksburg-sp-b,krhln,
4pq-5wr,eskm11e,brakpan,krhln,
brkpnsp,eskm11e,brakpan-sp-a,krhln,
crtvll,eskm11e,cerutiville,krhln,
8c7-jlb,eskm11e,etwatwa-ext-34,krhln,
mgglhgh,eskm11e,magagula-heights-b,krhln,
mgbvllg,eskm11e,magoba-village,krhln,
nigel,eskm11e,nigel,krhln,
bja-aau,eskm11e,platkop,krhln,
prtrsst,eskm11e,pretoriusstad-outlying,krhln,
qcv-sry,eskm11e,rooikraal,krhln,
sbnglgl,eskm11e,sub-nigel-gold-mine-a,krhln,
pr1-sbj,eskm11e,uitkyk,krhln,
dzs-kup,eskm11e,vlakfontein,krhln,
wthkh,eskm11e,withok-ah,krhln,
wthkstt,eskm11e,withok-estates,krhln,
ndj-0iv,eskm11e,withok-estates-outlying,krhln,
26x-909,eskm11e,evaton,mfln,
vtnnrth,eskm11e,evaton-north,mfln,
sk0-hqe,eskm11e,evaton-small-farms,mfln,
vtnwst,eskm11e,evaton-west,mfln,
4c9-due,eskm11e,acquarius,lesedi,
vndsrs,eskm11e,avondsrus,lesedi,
blnkprt,eskm11e,blinkpoort,lesedi,
0g1-g6t,eskm11e,cerutiville,lesedi,
l1p-60s,eskm11e,diepkloof,lesedi,
drmnskp,eskm11e,driemanskap,lesedi,
yhn-rlf,eskm11e,eendracht,lesedi,
yji-84c,eskm11e,elandsfontein,lesedi,
4kc-iou,eskm11e,glenroy,lesedi,
vdd-89y,eskm11e,groenfontein,lesedi,
groovy,eskm11e,groovy,lesedi,
jmsnprk,eskm11e,jameson-park,lesedi,
krnsstt,eskm11e,karan's-estate,lesedi,
kaydale,eskm11e,kaydale,lesedi,
kydlh,eskm11e,kaydale-ah,lesedi,
y4n-49d,eskm11e,klippoortjie,lesedi,
jc5-ldl,eskm11e,klipstapel,lesedi,
rt2-mmm,eskm11e,koppieskraal,lesedi,
l8n-hv1,eskm11e,lorendia,lesedi,
macama,eskm11e,macama,lesedi,
541-zfo,eskm11e,nooitgedacht-b,lesedi,
nycdl,eskm11e,noycedale,lesedi,
pltkpps,eskm11e,platkoppies,lesedi,
bp3-y9x,eskm11e,poortjie,lesedi,
kce-m0r,eskm11e,pretoriusstad,lesedi,
rtndxt4,eskm11e,ratanda-ext-4,lesedi,
510-pjb,eskm11e,rietpoort,lesedi,
whe-kcr,eskm11e,rietspruit-a,lesedi,
j8v-e97,eskm11e,rietvlei,lesedi,
fsm-4bp,eskm11e,rustig,lesedi,
myk-5te,eskm11e,sandfontein,lesedi,
schkfnt,eskm11e,schikfontein,lesedi,
snstrlh,eskm11e,sonstraal-ah,lesedi,
2ax-e5w,eskm11e,sonstraal-ah-a,lesedi,
sprwtr,eskm11e,spaarwater,lesedi,
1lc-2kq,eskm11e,swaelkrans,lesedi,
8zv-x5l,eskm11e,uitkyk,lesedi,
p2x-5ff,eskm11e,valsfontein,lesedi,
3xx-2xo,eskm11e,weltevrede,lesedi,
zzf-2u5,eskm11e,acquarius,midvaal,
auroraa,eskm11e,aurora-a,midvaal,
cce-mic,eskm11e,avondsrus,midvaal,
axy-dgs,eskm11e,blesbokspruit-a,midvaal,
lpa-lf1,eskm11e,bloemendal,midvaal,
e3w-z0x,eskm11e,camelot,midvaal,
fpy-ve6,eskm11e,diepkloof,midvaal,
egf-62l,eskm11e,eenzaam,midvaal,
oh2-u7f,eskm11e,grootspruit-a,midvaal,
264-77r,eskm11e,groovy,midvaal,
lwnsbrn,eskm11e,lewensbron,midvaal,
tod-56c,eskm11e,mapula,midvaal,
uq8-hti,eskm11e,middelbult,midvaal,
67k-y1u,eskm11e,orange-farm-ext-4,midvaal,
n85-lj8,eskm11e,panfontein,midvaal,
fv3-jaa,eskm11e,platkoppies,midvaal,
r4h-djb,eskm11e,rietspruit-a,midvaal,
stdgfnt,eskm11e,stadigfontein,midvaal,
kjx-p4k,eskm11e,steynsrus,midvaal,
77f-apw,eskm11e,vergenoeg,midvaal,
2qg-av5,eskm11e,vischgat,midvaal,
7vc-rs7,eskm11e,vlakfontein,midvaal,
mnx-ok6,eskm11e,weltevrede,midvaal,
exf-o8l,eskm11e,welverdiend,midvaal,
drdhrt,eskm11e,drodhart,dkgtlng,
evm-mjx,eskm11e,langlaagte,dkgtlng,
mnsfntn,eskm11e,monasiefontein,dkgtlng,
q0a-tt5,eskm11e,palmietfontein,dkgtlng,
3sa-2i9,eskm11e,stillerus,dkgtlng,
beadle,eskm11e,beadle,kgtlpl,
blklp,eskm11e,blouklip,kgtlpl,
dikbos,eskm11e,dikbos,kgtlpl,
hstnbsc,eskm11e,huistenbosch,kgtlpl,
kylm,eskm11e,kayalami,kgtlpl,
klnppkl,eskm11e,klein-papkuil,kgtlpl,
lmcrs,eskm11e,lime-acres-a,kgtlpl,
n16-ydg,eskm11e,papkuil,kgtlpl,
pnskpkr,eskm11e,poenskopkraal,kgtlpl,
28m-erp,eskm11e,rocklands,kgtlpl,
nk3-ycw,eskm11e,silver-streams,kgtlpl,
walker,eskm11e,walker,kgtlpl,
drkspn,eskm11e,dirkspan,syncm,
2il-sxj,eskm11e,kareefontein,syncm,
nglwd,eskm11e,inglewood,tsntsbn,
bls-40n,eskm11e,kleinbegin,tsntsbn,
1p4-2jg,eskm11e,rietfontein-h,tsntsbn,
je0-d9c,eskm11e,rooigrond,tsntsbn,
p9a-got,eskm11e,werda,tsntsbn,
wtvl,eskm11e,witvlei-a,tsntsbn,
wrcstrm,eskm11e,worcester-munic,brdvlly,
kllrnyg,eskm11e,killarney-gardens-outlying,cpt,
8iw-3wv,eskm11e,acropolis,drknstn,
blvl,eskm11e,blouvlei,drknstn,
z2o-0d0,eskm11e,brakfontein,drknstn,
yf7-y2i,eskm11e,de-poort,drknstn,
dmrskrl,eskm11e,diemerskraal,drknstn,
kbm,eskm11e,eikeboom,drknstn,
34o-54o,eskm11e,fleur-de-lys,drknstn,
gayase,eskm11e,gayase,drknstn,
erq-hac,eskm11e,goedehoop,drknstn,
w0v-qzx,eskm11e,helpmekaar,drknstn,
5nk-azu,eskm11e,hermon,drknstn,
9u2-r6g,eskm11e,hooglande,drknstn,
htb,eskm11e,houtbaai,drknstn,
krnlnds,eskm11e,koornlandsdrif,drknstn,
fna-u09,eskm11e,langkloof,drknstn,
79g-stz,eskm11e,magdalena,drknstn,
micha,eskm11e,micha,drknstn,
tel-u4q,eskm11e,newtown,drknstn,
nvrwgs,eskm11e,onverwags,drknstn,
onwego,eskm11e,onwego,drknstn,
0wb-jit,eskm11e,overdale,drknstn,
c5q-3i5,eskm11e,poplar-grove,drknstn,
saieda,eskm11e,saieda,drknstn,
sntjhn,eskm11e,saint-john,drknstn,
stdscht,eskm11e,stadsicht,drknstn,
twyflng,eskm11e,twyfeling,drknstn,
glc-3fj,eskm11e,valencia,drknstn,
vdlgsng,eskm11e,vodlgesang,drknstn,
maa-y76,eskm11e,welgegund,drknstn,
w9q-xhx,eskm11e,wellington,drknstn,
om0-sf5,eskm11e,wellington-north,drknstn,
f42-qy7,eskm11e,wellington-outlying,drknstn,
rls-f0d,eskm11e,weltevrede,drknstn,
wndml,eskm11e,windmeul,drknstn,
p15-cz1,eskm11e,saron,drknstn,
t4i-j98,eskm11e,gouda,drknstn,
slot,eskm11e,slot,drknstn,
dssnhwl,eskm11e,dassenheuwel,swrtlnd,
dlgft,eskm11e,de-la-gift,swrtlnd,
dal-rle,eskm11e,doornkloof,swrtlnd,
strhf,eskm11e,esterhof,swrtlnd,
ghq-4e7,eskm11e,hermon,swrtlnd,
c4b-vv0,eskm11e,koornlandsdrif,swrtlnd,
llfntnd,eskm11e,leliefontein-dagbreek,swrtlnd,
250-f9q,eskm11e,magdalena,swrtlnd,
malrug,eskm11e,malrug,swrtlnd,
luu-zb1,eskm11e,modderfontein,swrtlnd,
nggnddg,eskm11e,ongegund-dagbreek,swrtlnd,
klg-0aq,eskm11e,onwego,swrtlnd,
rbkkstl,eskm11e,riebeek-kasteel,swrtlnd,
rbksrvr,eskm11e,riebeeksrivier-dagbreek,swrtlnd,
9lk-nqe,eskm11e,spes-bona,swrtlnd,
tkykdgb,eskm11e,uitkyk-dagbreek,swrtlnd,
vlkknhw,eskm11e,vlakkenheuwel,swrtlnd,
2mj-oyi,eskm11e,waterbron,swrtlnd,
fhf-e5p,eskm11e,waterval,swrtlnd,
wtrvldg,eskm11e,waterval-dagbreek,swrtlnd,
znqsdrf,eskm11e,zonquasdrift,swrtlnd,
banzi,eskm11o,banzi,mhlth,
jjwnb,eskm11o,ejojweni-b,mhlth,
gngweni,eskm11o,gngweni,mhlth,
kwnyndn,eskm11o,kwanyandana,mhlth,
a71-8xx,eskm11o,kwawezo,mhlth,
luxomo,eskm11o,luxomo,mhlth,
mblptrs,eskm11o,mbulo-paterson-mission,mhlth,
ljp-cd4,eskm11o,moyeni,mhlth,
nqlsb,eskm11o,nqolosa-b,mhlth,
xolobe2,eskm11o,xolobe-2,mhlth,
sc2-bgm,eskm11o,guse,,
2bg-76i,eskm11o,kwatshatsu-2,,
nyngwn2,eskm11o,nyongwana-2,,
sihlaba,eskm11o,sihlaba,,
tsakana,eskm11o,tsakana,,
bacela,eskm11o,bacela,ntskyth,
gy1-l7c,eskm11o,banzi,ntskyth,
bilatyi,eskm11o,bilatyi,ntskyth,
bolana,eskm11o,bolana,ntskyth,
bolotwa,eskm11o,bolotwa,ntskyth,
e9n-a8h,eskm11o,camama,ntskyth,
cardiff,eskm11o,cardiff,ntskyth,
cfmvb,eskm11o,cofimvaba,ntskyth,
cfmvbpr,eskm11o,cofimvaba-part-1,ntskyth,
cuba,eskm11o,cuba,ntskyth,
cubeni,eskm11o,cubeni,ntskyth,
jjwnsth,eskm11o,ejojweni-south,ntskyth,
llnb,eskm11o,elalini-b,ntskyth,
mtylwn,eskm11o,ematyolweni,ntskyth,
fvu-669,eskm11o,esidutyini,ntskyth,
d13-t2e,eskm11o,gngweni,ntskyth,
hoyana,eskm11o,hoyana,ntskyth,
jslv,eskm11o,joe-slovo,ntskyth,
kprt,eskm11o,keipoort,ntskyth,
kmklwst,eskm11o,komkulu-west,ntskyth,
kmngbmv,eskm11o,kumangobomvu,ntskyth,
kumaya,eskm11o,kumaya,ntskyth,
kmdng,eskm11o,kumdange,ntskyth,
knyngwn,eskm11o,kunyongwane,ntskyth,
kpngty,eskm11o,kupungutya,ntskyth,
kwfnt,eskm11o,kwafanti,ntskyth,
kwmdkn,eskm11o,kwamadikana,ntskyth,
kwmtnzm,eskm11o,kwamatanzima,ntskyth,
kwamaya,eskm11o,kwamaya,ntskyth,
nuz-tmk,eskm11o,kwanyandana,ntskyth,
nhl-zdv,eskm11o,kwatshatsu,ntskyth,
tu9-4zx,eskm11o,kwawezo,ntskyth,
leveni,eskm11o,leveni,ntskyth,
lwrksbl,eskm11o,lower-kusabalele,ntskyth,
eur-kaf,eskm11o,luxeni,ntskyth,
luxhomo,eskm11o,luxhomo,ntskyth,
6gp-e3f,eskm11o,mangweni,ntskyth,
11a-x81,eskm11o,maqwatini,ntskyth,
o3c-spb,eskm11o,mawusheni,ntskyth,
myrn,eskm11o,mayireni,ntskyth,
zkr-lm7,eskm11o,mbulo-paterson-mission,ntskyth,
mcmngc,eskm11o,mcumngco,ntskyth,
5pd-ovd,eskm11o,mkonjana,ntskyth,
mkkwn,eskm11o,mkukwini,ntskyth,
mkwzwn,eskm11o,mkwezweni,ntskyth,
mqbqbn,eskm11o,mqabaqabeni,ntskyth,
mtmbn,eskm11o,mtimbini,ntskyth,
ncncz,eskm11o,ncuncuzo,ntskyth,
ngala,eskm11o,ng'ala,ntskyth,
nnqbqbn,eskm11o,nonqoboqobana,ntskyth,
nqolosa,eskm11o,nqolosa,ntskyth,
ntlkwfl,eskm11o,ntlakwefolo,ntskyth,
ntshnts,eskm11o,ntshintshi,ntskyth,
qamata,eskm11o,qamata,ntskyth,
qineni,eskm11o,qineni,ntskyth,
sntmrks,eskm11o,saint-mark's,ntskyth,
sdbprt,eskm11o,sidubi-poort,ntskyth,
esf-ocm,eskm11o,sihlaba,ntskyth,
pprksbl,eskm11o,upper-kusabalele,ntskyth,
1ai-vzj,eskm11o,wodehouse,ntskyth,
brdgfrm,eskm11o,bridge-farm,nchmgjm,
3rf-9pe,eskm11o,saint-mark's,nchmgjm,
kumate,eskm11o,kumate,wnnmdkz,
kwdnd,eskm11o,kwadinda,wnnmdkz,
ndakeni,eskm11o,ndakeni,wnnmdkz,
nykwn,eskm11o,nyokweni,wnnmdkz,
ptfddr,eskm11o,putfadder,wnnmdkz,
balasi,eskm11o,balasi,mhlntl,
bele,eskm11o,bele,mhlntl,
bldl,eskm11o,beledale,mhlntl,
etyeni,eskm11o,etyeni,mhlntl,
godzi,eskm11o,godzi,mhlntl,
nxdrft2,eskm11o,inxu-drift-2,mhlntl,
fk4-mwa,eskm11o,kwamlungwana-2,mhlntl,
kwaqala,eskm11o,kwaqala,mhlntl,
lotana2,eskm11o,lotana-2,mhlntl,
0c6-anr,eskm11o,lower-gungululu,mhlntl,
mgtyw2,eskm11o,magutywa-2,mhlntl,
mngzmn,eskm11o,mangezimeni,mhlntl,
mbktwn2,eskm11o,mbokotwana-2,mhlntl,
hvx-3u5,eskm11o,middle-mjika-2,mhlntl,
ncls2,eskm11o,ncolosi-2,mhlntl,
ngxaza,eskm11o,ngxaza,mhlntl,
nlngsfr,eskm11o,nolinges-farm-2,mhlntl,
p6k-u6p,eskm11o,nqadu,mhlntl,
nqadu2,eskm11o,nqadu-2,mhlntl,
u0u-kgj,eskm11o,ntibane,mhlntl,
ntshigo,eskm11o,ntshigo,mhlntl,
sntcthb,eskm11o,saint-cuthberts,mhlntl,
sdwdwn,eskm11o,sidwadweni,mhlntl,
b2x-isf,eskm11o,stoneyridge,mhlntl,
tsolo,eskm11o,tsolo,mhlntl,
wuw-519,eskm11o,balasi,ngqzhll,
